
VCU,104.20835751105,89.569887201692,0.8507875369697,19–7,19,26,50.9,45.8,34,35.4,20.7,23.6,28.5,31.4,70.3,51.7,45.9,32.9,30.5,14.8,8.5,52.7,51.2,34.9,35.1,70.9,,,,2021,,,,1.0198463153173,76.1,69.4
"North Dakota St.",101.56691106189,100.72586610342,0.52388792487773,15–12,15,27,50.4,49.9,33.6,26.3,18.7,13.8,28.7,19.7,66.6,49.9,49.5,34.1,33.7,7.1,7.7,43.2,48.1,36.2,36.7,65.8,,,,2021,,,,-6.8239694655146,76,71.1
"Northwestern St.",96.181986128386,110.06199337003,0.17505456493714,10–18,10,28,48.9,53.5,30.1,35.1,19.5,18,26.2,31.7,73.6,47.3,55.8,34.7,32.8,7.3,7.6,48,55.6,33.6,34.4,72.2,,,,2021,,,,-12.34560607996,67.5,69.1
Fairfield,94.749826171671,106.20774996102,0.21201762292754,10–17,10,27,45.4,49.1,34.1,30.7,19.6,16.3,28.1,26.6,65.2,44.4,49.3,31.5,32.6,6.1,10,46.7,49.8,35.5,33.4,65.6,,,,2021,,,,-14.057600108702,69.6,66.3
Arkansas,110.05481147681,91.269130633618,0.89589357414141,22–6,22,28,51.5,47.6,32.7,29.3,17.4,20.3,31.7,26.2,75.3,51.9,46.9,33.9,32.6,13.4,8.8,50.7,46.5,35.8,37.6,74,,,,2021,,,,4.5640191827878,73.7,68.6
"Cal St. Bakersfield",102.19407258025,100.77996549438,0.53997502706684,13–11,13,24,48.4,50.6,26.9,42.3,19.6,20.6,38.5,25.7,65.3,47.6,49.4,33.8,34.9,9.5,7.1,53.2,56.3,26.7,40.6,64.7,,,,2021,,,,-5.7709056919547,71.7,71.4
"George Washington",100.77954745911,106.37126750375,0.34955388041631,5–12,5,17,49.8,51,36.1,25,19.7,16.7,24.5,28.5,68.9,50.4,50.8,32.4,34.2,7,10,47.2,54.4,33.9,36.5,69.5,,,,2021,,,,-8.8268510005032,69.9,67.4
"UNC Asheville",99.252946595961,106.36324057184,0.31095317308007,10–10,10,20,54.6,49.7,30.2,32.3,21.2,19.7,26.8,33.2,69.9,55.2,50.2,35.8,32.4,10.6,11.6,46.4,44.8,39.1,31,69.8,,,,2021,,,,-7.3813987570743,60.6,70.1
Dayton,106.48596695989,98.220956171348,0.71689805303305,14–9,14,23,55.5,48.4,34.5,26.7,21.4,17.5,23.7,28.4,66.3,55,48.7,37.4,31.8,5.3,9.8,55.7,49.7,41.6,37.7,66.7,,,,2021,,,,-2.1214374786416,72,64.1
"Stephen F. Austin",102.95657831597,101.60232569173,0.53799421546636,13–5,13,18,55,50.9,44,42.2,23.5,24.5,36.7,27.4,71.9,57.1,50.5,32.2,34.5,9.7,7.7,51,54.4,23.9,34.2,70.6,,,,2021,,,,-2.6540955764178,68,74.1
"Arkansas St.",98.496855090856,105.99996965403,0.30063767278376,8–13,8,21,48,49.6,34.6,27.9,19.4,17.5,30.8,28,69.1,44.8,47.9,37.4,35.2,7,11.2,55.2,51.4,28.5,33.5,68.7,,,,2021,,,,-10.138556570746,72.4,73.6
"Southeast Missouri St.",94.464198757801,104.70196169906,0.23445670710456,11–16,11,27,49.9,51.9,40.5,38.9,21.7,19.7,27.6,23.6,68.9,48,50.6,35.2,36.2,6.7,10.2,59.4,54.8,39.6,35.7,69.5,,,,2021,,,,-12.872524240537,67.1,69.7
Binghamton,96.6723347674,111.74054792659,0.15898463544199,4–14,4,18,48.9,51.5,23.2,31.3,20.6,16.4,29.2,27.7,66.1,48.3,49.5,33.1,36.7,8.3,7.9,46.3,46.6,45.4,36,67.2,,,,2021,,,,-12.124922407831,67.2,71.7
"George Mason",100.22347971264,97.968344345933,0.56505854776456,12–9,12,21,48.7,50.3,29.3,28.6,17.6,19.3,30.3,22.9,69.1,48.5,48.4,32.7,35.7,11.3,6.8,50,45,36.4,36.7,69.2,,,,2021,,,,-4.042907790709,63.4,72.6
"Old Dominion",100.42052499703,99.801762673183,0.51776224590545,14–8,14,22,48.6,50,31.3,29.4,18.5,19.5,27.9,25.9,68.2,50.6,47.6,29.4,35.5,11.4,8.5,45.9,55.3,30.2,42.2,68.4,,,,2021,,,,-3.0500906219996,70.7,70.4
"Green Bay",101.31886867939,108.90455780968,0.30358352969804,8–17,8,25,49.2,53.5,27.3,31.9,15.5,16.9,26,29.4,67.7,48.8,53.2,33.3,36.2,9.3,6.7,53.7,44.9,33.9,34.3,67.4,,,,2021,,,,-12.526279672846,74.9,72.9
"UNC Greensboro",101.61466629868,97.398833672468,0.61946944090412,21–8,21,29,48.2,48.1,23.8,36.4,15.6,21,32.4,25.9,70.3,50.3,48.3,30,31.9,11.5,6.5,44.1,49.5,38.9,42.1,69.2,,,,2021,,,,-3.3632555207467,68.3,70.7
"Little Rock",97.235297519725,105.32046265556,0.28525337368851,10–15,10,25,50.4,50.7,37.7,27.8,22.4,20.1,31.1,28,68,52.2,49.7,31.3,34.9,9.4,8.5,55.2,54.3,33.5,39.4,68.1,,,,2021,,,,-11.77916911938,71,72.7
Detroit,107.35087933457,108.38756733477,0.472397403263,12–10,12,22,55.1,54.2,25.3,22.4,16.8,18.5,27.2,29.1,68.1,52.2,53.4,39.1,36.8,7.2,8.3,52.7,62.1,44.6,42.5,68.2,,,,2021,,,,-6.7954180837824,80.4,70.7
"Austin Peay",103.64060998816,106.79863477074,0.41455104696046,12–13,12,25,50.4,54.8,29.4,32.9,21.2,22.3,35.7,29.6,68.6,50.6,54.5,33.3,36.9,5.5,6.6,47.8,45.5,35.5,37.2,67.9,,,,2021,,,,-10.302071638657,75.7,68.1
Rutgers,106.60169221907,91.926791316612,0.84595599469495,15–11,15,26,50.2,47.7,27.7,33.2,16.4,18.9,27.4,29.3,68.5,51.9,47.4,31.1,32.1,14.1,8.2,51.6,56.1,32.7,35.6,68.7,,,,2021,,,,1.7483552307105,63.2,70.4
"Nicholls St.",98.276067733834,103.72365856544,0.34968558900485,17–7,17,24,51,49.2,27.8,34.4,17.7,20.7,28.9,28.3,74,53,47.6,31.8,34.8,8.5,7,46.1,49.3,37.8,36.2,72.5,,,,2021,,,,-3.9415717375895,67,69.8
"Sacramento St.",101.73145858729,110.59852964048,0.27666652794989,6–12,6,18,50.6,55.6,31.5,32,14.9,18.8,24.5,28,66,48,56,37.7,36.6,6.2,5.5,45,50.8,30.5,34.4,65.9,,,,2021,,,,-8.8825852751579,67.8,74.4
"William & Mary",93.996204151575,105.69858880795,0.2059722220016,7–10,7,17,46.1,51,32,23.6,20.2,16.9,28.6,31.8,67.2,47.9,52.1,28.7,32.6,8.4,14.9,47.2,52.7,36.1,34.7,69.1,,,,2021,,,,-7.0305230065325,74.9,72.7
Colgate,112.45352214677,98.016284019691,0.82922905611098,14–1,14,15,57,45.6,31,25,13.7,16.6,28.2,25.4,72.2,55.4,49.4,40,26.1,8.7,7.1,56.1,42.5,35.9,37,72.8,,,,2021,,,,0.3709740723782,73.1,67.6
USC,113.30472856776,90.239446445889,0.93198344111779,22–7,22,29,52.1,45.4,37.5,24.8,18.1,17.4,35.7,27.3,67.5,52.1,42.2,34.8,34.2,13.4,7.1,50.3,52.9,31.2,35.3,68.1,,,,2021,,,,5.5430302280821,64.7,72.8
Merrimack,91.398452665613,100.89313996937,0.24294810252504,9–9,9,18,51.4,48,31,33,19.9,21.8,20.8,31.6,68,54.1,46.1,31.7,34.4,10.1,7.2,49.8,57.9,41.2,33.5,67.1,,,,2021,,,,-7.6115427292778,66.3,70.5
UNLV,103.2577939711,103.44245561553,0.49486325061038,10–15,10,25,50.7,51.9,21.4,33.7,19.6,17.7,28.8,25,66.6,49.8,48.1,34.6,37.9,8.7,9.2,49.4,59.8,41.1,43.1,66.9,,,,2021,,,,-7.8470868431812,71.2,72.7
"Illinois St.",97.334772543903,103.53401389092,0.32958673203984,6–18,6,24,50.4,51.6,23.7,26.7,19.3,16.7,23.7,26.3,68.7,50,54.7,34,31.5,9,7.3,47.3,58.6,39.5,40.7,70.2,,,,2021,,,,-11.982064267047,65.8,72.4
Manhattan,90.158969489747,101.67452788091,0.2006354952378,7–13,7,20,42.6,47.9,35.5,46.8,20.7,22.4,31.9,29.6,67.5,44.4,47.1,26.4,33,10.6,11.2,53.5,55.5,37.3,33,68,,,,2021,,,,-11.114845303462,66.6,70.6
Utah,111.82566713839,96.558178922085,0.8439803272549,12–13,12,25,53.1,51.2,28.8,27.3,18.4,19.6,23.6,29.5,67.7,53,49.6,35.5,36,9.2,10.6,57.6,51.2,34.6,35.6,68.5,,,,2021,,,,-1.9667995471652,79.2,72.8
"Louisiana Tech",101.89096866707,93.442908746803,0.73014445007299,20–7,20,27,50.5,45.6,35.3,26.4,18.4,18.8,27.1,23.4,70.6,49.7,46.4,34.6,29.6,7.2,8.6,47.8,49.1,36.6,38.8,70.5,,,,2021,,,,-1.5589763741625,69.3,71.3
"Youngstown St.",101.96872342526,109.29062657635,0.31056873767432,11–12,11,23,48.7,54.3,31.6,26.3,16.8,18.7,33.1,29,68.3,50.1,54.1,30.9,36.4,3.8,7.3,48.5,53,36.6,38.4,68.3,,,,2021,,,,-9.2623372676496,72.5,72.4
Jacksonville,91.79361979363,104.97766592869,0.17604800989406,9–13,9,22,48.8,51.4,34.3,27.8,20,20.8,24.7,30.5,68.3,49.9,52,31.4,33.7,6.7,8,44.4,51,39.4,39.3,69.1,,,,2021,,,,-10.258206881085,66.9,70
"Tennessee St.",89.515048515466,104.37030281107,0.1460788987717,3–19,3,22,47,50.9,32.7,44.5,20.9,22.1,24.8,30.6,72.3,49.1,50.9,28.8,34,9,11.2,46.4,52.2,35.3,36.7,71.9,,,,2021,,,,-16.261538411575,67.9,70.6
Stanford,104.98389958711,91.292921154176,0.83298585198777,14–13,14,27,51.4,48.3,36.5,27,21,20.3,25.1,28.7,69.8,52.8,46.9,32.2,33.6,9.5,9.6,49,51.1,30.9,39.8,70.3,,,,2021,,,,-0.5772300312629,71.7,74.9
Longwood,97.638171383073,103.93590564206,0.32765335337621,12–15,12,27,49.8,51.7,31.5,33.8,19.8,20.6,28.1,26.9,66.2,48.6,56.1,34.6,31,5.7,9.7,44.1,49.4,37.4,45.4,66.2,,,,2021,,,,-11.418082500762,69,72.1
"Sacred Heart",99.035068381442,111.74858307866,0.19957675957083,9–9,9,18,48,50.7,33.6,27.6,18.7,15.3,29.6,31.8,68,47.1,51.3,32.9,32.9,5.1,12.1,55.9,46,41.5,33.2,67.4,,,,2021,,,,-7.0379025102772,74.1,69.9
"Western Kentucky",104.59310696479,96.865770341027,0.70736932092789,20–7,20,27,51,48.9,36.2,22.2,21.2,19,32.1,24.4,69.5,50.6,45.8,34.5,35.8,12.5,10.3,52.4,48.8,32.8,39.5,69,,,,2021,,,,-0.34201946310728,79,73.6
"UT Arlington",97.510386604548,105.50066637529,0.28787620373268,10–13,10,23,46.1,50,26.2,29.4,16.1,19.6,26.9,32.3,70.2,41.7,47.5,35.3,36.7,11.4,8.7,49.4,57.7,39,33.4,70.4,,,,2021,,,,-9.5045584287193,72.9,70.8
Fordham,83.054779336364,100.00658320949,0.10565053523027,2–12,2,14,41.4,51.5,27.5,27.8,20.8,19.2,19.2,30.4,64.2,42.2,52.8,26.9,33.4,7,8.8,59.5,65.4,41.1,47.8,64.4,,,,2021,,,,-8.3955661026207,67,68.9
"Alabama St.",84.647581490172,111.79151882605,0.039218428404454,4–14,4,18,43.5,48.9,42.7,36.9,22.3,20.6,29.5,29.6,72.4,41.3,49,31.7,32.5,6.1,11.4,45.7,49.8,34.7,31.9,71,,,,2021,,,,-13.18988825703,64.7,69.6
"Wichita St.",109.39945670703,98.0358847495,0.77923810390344,14–5,14,19,47.6,47.1,38.2,29.7,15.9,18.1,29.8,33.4,68,44.7,47.6,34.5,30.8,9.2,8.2,53.7,51,41.1,38.2,68.4,,,,2021,,,,1.3014956922205,69.9,68.9
Oakland,101.53293230173,108.38537149092,0.3205894659948,12–18,12,30,48.7,55.4,33.2,21.3,17.8,18.7,30,33.6,70.7,47.7,55,33.3,37.3,5,10.2,57.4,68.6,41.9,42.7,71.1,,,,2021,,,,-11.542755541317,70.6,70.1
"Boise St.",107.65157913604,95.468131342186,0.79918929740637,17–8,17,25,52.1,48.7,34.4,28,16.5,20.2,27.3,23.8,69.9,52.4,48.5,34.4,32.6,7.8,6.2,51,46.1,38.3,35,70.2,,,,2021,,,,-0.84467056501659,75.2,74.1
